File mem_tracer.c, line 89, storeCommands:main:global allocated new memory segment at address 0xaaaacf4c7300 to size 80.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cd2a0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cd210.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cd180.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cd0f0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cd060.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ccfd0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ccf40.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ccec0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cce40.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ccdb0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ccd20.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ccc90.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cfe00.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cfd70.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cfce0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cfc50.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cfbc0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cfb30.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cfaa0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cfa10.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf980.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf8f0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf860.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf7d0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf740.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf6b0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf620.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf590.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf500.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf470.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf3e0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf350.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf2c0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf230.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf1a0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf110.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cf080.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ceff0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cef60.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ceed0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cee40.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cedb0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ced20.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cec90.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cec00.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ceb70.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ceae0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cea50.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce9c0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce930.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce8a0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce810.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce780.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce6f0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce660.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce5d0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce540.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce4b0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce420.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce390.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce300.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce270.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce1e0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce150.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce0c0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ce030.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cdfa0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cdf10.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cde80.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cddf0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cdd60.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cdcd0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cdc40.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cdbb0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cdb20.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cda90.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cda00.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cd970.
